Height, Angle, State, IsTriggered, Intervention
1.592552,5.600283,1,0,Base
1.592512,5.598205,1,0,Base
1.592475,5.482596,1,0,Base
1.592829,5.218988,1,0,Base
1.593093,5.101039,1,0,Base
1.593075,5.043969,1,0,Base
1.593282,4.880018,1,0,Base
1.593574,4.739344,1,0,Base
1.593756,4.602994,1,0,Base
1.593585,4.69585,1,0,Base
1.593285,4.792912,1,0,Base
1.59313,4.80069,1,0,Base
1.593103,4.677803,1,0,Base
1.592585,4.825741,1,0,Base
1.592586,4.741924,1,0,Base
1.592743,4.666121,1,0,Base
1.592609,4.777339,1,0,Base
1.592179,4.867976,1,0,Base
1.592124,4.818412,1,0,Base
1.591483,5.031555,1,0,Base
1.591425,5.06184,1,0,Base
1.591445,5.016078,1,0,Base
1.591498,5.064354,1,0,Base
1.591626,5.054033,1,0,Base
1.591926,5.006263,1,0,Base
1.591739,5.10796,1,0,Base
1.591574,5.16902,1,0,Base
1.591408,5.259147,1,0,Base
1.591212,5.333141,1,0,Base
1.590785,5.514254,1,0,Base
1.590511,5.609137,1,0,Base
1.590688,5.543126,1,0,Base
1.590847,5.478641,1,0,Base
1.591327,5.358151,1,0,Base
1.591343,5.298822,1,0,Base
1.591564,5.246602,1,0,Base
1.591615,5.227052,1,0,Base
1.591917,5.103638,1,0,Base
1.591881,5.132432,1,0,Base
1.591533,5.176631,1,0,Base
1.591458,5.191133,1,0,Base
1.591457,5.212927,1,0,Base
1.591194,5.296253,1,0,Base
1.591395,5.24244,1,0,Base
1.591454,5.25169,1,0,Base
1.591493,5.237766,1,0,Base
1.59147,5.203216,1,0,Base
1.591407,5.202577,1,0,Base
1.591041,5.373515,1,0,Base
1.591073,5.374512,1,0,Base
1.591063,5.341884,1,0,Base
1.591367,5.216078,1,0,Base
1.591438,5.226677,1,0,Base
1.591741,5.15465,1,0,Base
1.591444,5.261275,1,0,Base
1.591531,5.211926,1,0,Base
1.591758,5.101782,1,0,Base
1.591745,5.072179,1,0,Base
1.591627,5.088483,1,0,Base
1.591536,5.066275,1,0,Base
1.591619,5.097351,1,0,Base
1.591321,5.206235,1,0,Base
1.591445,5.179636,1,0,Base
1.59239,4.601555,1,0,Base
1.594088,3.624561,1,0,Base
1.594364,2.909263,1,0,Base
1.593963,3.117848,1,0,Base
1.592695,3.893759,1,0,Base
1.591117,4.60793,1,0,Base
1.590697,4.899243,1,0,Base
1.590568,4.85395,1,0,Base
1.590118,5.152188,1,0,Base
1.589899,5.295235,1,0,Base
1.590283,5.068695,1,0,Base
1.590465,4.823733,1,0,Base
1.590104,4.883427,1,0,Base
1.590002,4.891377,1,0,Base
1.590219,4.920262,1,0,Base
1.590153,4.889725,1,0,Base
1.589607,5.171235,1,0,Base
1.589593,5.274608,1,0,Base
1.589617,5.254449,1,0,Base
1.58957,5.305217,1,0,Base
1.58945,5.340921,1,0,Base
1.589072,5.519011,1,0,Base
1.589037,5.415697,1,0,Base
1.589659,5.197392,1,0,Base
1.589937,5.018656,1,0,Base
1.589568,5.219868,1,0,Base
1.589277,5.248039,1,0,Base
1.589391,5.22279,1,0,Base
1.589378,5.306738,1,0,Base
1.589531,5.224745,1,0,Base
1.589353,5.317319,1,0,Base
1.589149,5.385296,1,0,Base
1.589214,5.356346,1,0,Base
1.589317,5.287384,1,0,Base
1.589391,5.290336,1,0,Base
1.589622,5.282335,1,0,Base
1.589737,5.188551,1,0,Base
1.589844,5.23332,1,0,Base
1.589812,5.177149,1,0,Base
1.589839,5.187693,1,0,Base
1.589674,5.182163,1,0,Base
1.58981,5.151222,1,0,Base
1.589757,5.14925,1,0,Base
1.589441,5.332577,1,0,Base
1.589404,5.397393,1,0,Base
1.589224,5.467422,1,0,Base
1.588839,5.612872,1,0,Base
1.588793,5.699736,1,0,Base
1.58874,5.650649,1,0,Base
1.588739,5.67429,1,0,Base
1.588598,5.81134,1,0,Base
1.588631,5.785807,1,0,Base
1.588239,5.886655,1,0,Base
1.586722,6.868646,1,0,Base
1.583944,8.251568,1,0,Base
1.585357,7.156498,1,0,Base
1.589448,5.474178,1,0,Base
1.58624,7.062076,1,0,Base
1.586185,6.973044,1,0,Base
1.588136,6.250774,1,0,Base
1.587691,6.538961,1,0,Base
1.587441,6.62158,1,0,Base
1.58736,6.642277,1,0,Base
1.587107,6.950473,1,0,Base
1.588566,6.78847,1,0,Base
1.584573,9.075275,1,0,Base
1.58721,7.890033,1,0,Base
1.586635,7.310343,1,0,Base
1.586321,7.662297,1,0,Base
1.586408,7.586672,1,0,Base
1.585579,7.956266,1,0,Base
1.58612,7.723215,1,0,Base
1.586472,7.522615,1,0,Base
1.586444,7.505229,1,0,Base
1.586949,7.338271,1,0,Base
1.587379,7.149106,1,0,Base
1.587105,7.304198,1,0,Base
1.586167,7.618547,1,0,Base
1.58565,7.806318,1,0,Base
1.582361,9.333669,1,0,Base
1.584181,8.520388,1,0,Base
1.577983,11.29222,1,0,Base
1.581467,9.801814,1,0,Base
1.580157,10.69956,1,0,Base
1.580292,10.23626,1,0,Base
1.58052,10.18679,1,0,Base
1.580379,10.44346,1,0,Base
1.581523,9.972099,1,0,Base
1.581031,10.3631,1,0,Base
1.581198,10.39099,1,0,Base
1.581334,10.41096,1,0,Base
1.581155,10.77078,1,0,Base
1.583231,9.125907,1,0,Base
1.582898,9.541336,1,0,Base
1.583461,9.181977,1,0,Base
1.583104,9.372265,1,0,Base
1.583097,9.380637,1,0,Base
1.583936,8.999218,1,0,Base
1.583848,9.16923,1,0,Base
1.583607,9.250133,1,0,Base
1.583436,9.296003,1,0,Base
1.583381,9.275857,1,0,Base
1.583554,9.204007,1,0,Base
1.583783,9.035143,1,0,Base
1.583764,9.07903,1,0,Base
1.583119,9.301595,1,0,Base
1.5835,9.340518,1,0,Base
1.583866,9.004469,1,0,Base
1.583672,9.135101,1,0,Base
1.583049,9.424072,1,0,Base
1.583487,9.130591,1,0,Base
1.583154,9.471854,1,0,Base
1.583091,9.38591,1,0,Base
1.582433,9.649312,1,0,Base
1.583554,9.31163,1,0,Base
1.582695,9.629142,1,0,Base
1.582373,10.03739,1,0,Base
1.583003,9.611323,1,0,Base
1.582693,9.748678,1,0,Base
1.583345,9.553613,1,0,Base
1.584019,9.268445,1,0,Base
1.582729,9.739285,1,0,Base
1.582834,9.435142,1,0,Base
1.58203,9.780266,1,0,Base
1.581233,10.11361,1,0,Base
1.581104,10.29268,1,0,Base
1.582136,9.718297,1,0,Base
1.583713,8.810996,1,0,Base
1.58268,9.704461,1,0,Base
1.583492,9.157849,1,0,Base
1.582443,9.674217,1,0,Base
1.58464,8.53572,1,0,Base
1.584246,9.021383,1,0,Base
1.58338,9.140435,1,0,Base
1.58392,8.986763,1,0,Base
1.58392,8.986763,1,0,Base
1.58392,8.986763,1,0,Base
1.583563,9.104227,1,0,Base
1.583336,9.107886,1,0,Base
1.583628,8.879828,1,0,Base
1.584456,8.579386,1,0,Base
1.585017,8.63052,1,0,Base
1.58619,8.408615,1,0,Base
1.585286,9.081885,1,0,Base
1.584777,9.190279,1,0,Base
1.584039,8.773988,1,0,Base
1.583695,9.053551,1,0,Base
1.579352,11.09881,1,0,Base
1.579553,10.24636,1,0,Base
1.578871,9.389408,1,0,Base
1.570508,11.71421,1,0,Base
1.573641,11.27543,1,0,Base
1.575077,10.54707,1,0,Base
1.574581,10.90518,1,0,Base
1.574976,10.4898,1,0,Base
1.574976,10.4898,1,0,Base
1.574976,10.4898,1,0,Base
1.578748,9.878619,1,0,Base
1.579126,9.985166,1,0,Base
1.579476,9.921781,1,0,Base
1.579781,9.60948,1,0,Base
1.578466,9.459539,1,0,Base
1.579664,8.989934,1,0,Base
1.578913,8.976576,1,0,Base
1.579839,8.692815,1,0,Base
1.580591,8.540766,1,0,Base
1.583015,6.788755,1,0,Base
1.581382,7.312604,1,0,Base
1.581023,8.580041,1,0,Base
1.584927,6.618169,1,0,Base
1.583447,6.896489,1,0,Base
1.583758,6.957153,1,0,Base
1.582171,7.661061,1,0,Base
1.582827,7.354913,1,0,Base
1.582919,7.357776,1,0,Base
1.582594,7.686546,1,0,Base
1.581826,7.676169,1,0,Base
1.581854,7.756084,1,0,Base
1.581845,7.594906,1,0,Base
1.581734,7.751895,1,0,Base
1.581779,7.811922,1,0,Base
1.581734,7.861162,1,0,Base
1.581349,7.992335,1,0,Base
1.581074,8.218409,1,0,Base
1.581329,8.11062,1,0,Base
1.580941,8.203732,1,0,Base
1.581046,8.139356,1,0,Base
1.580689,8.281561,1,0,Base
1.580212,8.407031,1,0,Base
1.580368,8.418629,1,0,Base
1.580102,8.599954,1,0,Base
1.57977,8.697347,1,0,Base
1.579688,8.730243,1,0,Base
1.579378,8.719562,1,0,Base
1.57913,8.638967,1,0,Base
1.580786,7.981053,1,0,Base
1.580575,8.293394,1,0,Base
1.580387,8.296363,1,0,Base
1.57983,8.44954,1,0,Base
1.580327,8.240464,1,0,Base
1.580194,8.252622,1,0,Base
1.580161,8.264953,1,0,Base
1.580166,8.244779,1,0,Base
1.580314,8.125781,1,0,Base
1.580367,8.198172,1,0,Base
1.579921,8.352227,1,0,Base
1.579801,8.352468,1,0,Base
1.580256,8.154234,1,0,Base
1.580463,8.061172,1,0,Base
1.580518,8.070407,1,0,Base
1.580488,8.133175,1,0,Base
1.580261,8.267875,1,0,Base
1.580107,8.326505,1,0,Base
1.580262,8.303744,1,0,Base
1.580374,8.181813,1,0,Base
1.580529,8.133319,1,0,Base
1.580472,8.110824,1,0,Base
1.58033,8.201642,1,0,Base
1.580196,8.225695,1,0,Base
1.580396,8.207155,1,0,Base
1.580303,8.181361,1,0,Base
1.580327,8.214488,1,0,Base
1.579957,8.366536,1,0,Base
1.579878,8.553682,1,0,Base
1.580615,8.238634,1,0,Base
1.581012,8.124605,1,0,Base
1.580512,8.440813,1,0,Base
1.581318,8.107594,1,0,Base
1.580805,8.423007,1,0,Base
1.581806,8.053538,1,0,Base
1.581484,8.229932,1,0,Base
1.581121,8.40319,1,0,Base
1.581441,8.209541,1,0,Base
1.581545,8.144615,1,0,Base
1.581624,8.113965,1,0,Base
1.58205,8.035581,1,0,Base
1.582353,7.90977,1,0,Base
1.583212,7.836581,1,0,Base
1.583195,7.852657,1,0,Base
