x,y,z,pitch,yaw,roll,state,trigger,type
0.4120972,1.606196,0.1363515,0.8368561,-131.1158,-1.435516,0,0,Base
0.414752,1.607713,0.1430177,-0.1195679,-131.0887,-1.586761,0,0,Base
0.4170173,1.610322,0.1481007,-1.81308,-130.7001,-1.715057,0,0,Base
0.4201332,1.612211,0.1486656,-2.583679,-133.9661,-1.771667,0,0,Base
0.4346672,1.612131,0.1362906,-1.738983,-153.0126,-2.147186,0,0,Base
0.47711,1.612335,0.1238596,-1.629364,169.7224,-0.6640015,0,0,Base
0.5277158,1.607277,0.1455403,0.2462344,126.2929,0.7909247,0,0,Base
0.549726,1.600933,0.1936281,1.580608,85.26917,-0.6622925,0,0,Base
0.5391388,1.599075,0.2284555,0.9398444,60.18154,-2.489929,0,0,Base
0.5308079,1.596437,0.2399818,1.552872,53.70404,-2.528748,0,0,Base
0.5251408,1.595792,0.2487973,1.045733,49.26316,-2.194977,0,0,Base
0.5157066,1.592385,0.2604265,1.490379,39.5494,-2.213287,0,0,Base
0.5048209,1.589149,0.2671502,2.24884,30.9661,-2.071991,0,0,Base
0.4926379,1.585886,0.2698338,2.370496,22.68575,-3.121124,0,0,Base
0.4797556,1.580872,0.2707435,3.756721,14.64049,-4.701721,0,0,Base
0.4621518,1.574267,0.2710118,4.328128,4.719055,-6.261505,0,0,Base
0.4485488,1.570491,0.2680289,6.10607,0.1247773,-6.880402,0,0,Base
0.4406092,1.571666,0.263243,4.704763,0.04386931,-5.288605,0,0,Base
0.4360209,1.571929,0.2584426,4.715898,1.346639,-4.706238,0,0,Base
0.432806,1.573526,0.2522539,4.194406,2.236992,-3.653992,0,0,Base
0.431307,1.575006,0.2457618,3.632947,3.434674,-2.564728,0,0,Base
0.4321306,1.576513,0.239187,3.221718,5.837766,-2.402679,0,0,Base
0.4463654,1.582978,0.2297658,1.74023,20.50806,-0.7045593,0,0,Base
0.4581363,1.588395,0.2202273,0.3179564,31.71966,-0.112854,0,0,Base
0.4665028,1.59101,0.2167748,0.1034503,36.37778,-0.4206543,0,0,Base
0.4727408,1.592228,0.2156901,-0.1136475,38.57478,-0.5087585,0,0,Base
0.4790783,1.591716,0.2168819,0.1389315,39.85654,-1.148712,0,0,Base
0.4819192,1.591951,0.2185372,0.6207002,40.8271,-0.8861084,0,0,Base
0.483923,1.592613,0.2200471,0.3415833,41.96719,-0.8603516,0,0,Base
0.4845431,1.592169,0.2234775,0.755126,42.9651,-1.020203,0,0,Base
0.484604,1.592392,0.2252746,0.9779483,44.83367,-0.6746216,0,0,Base
0.4900554,1.593668,0.2214646,0.9156255,54.37048,0.05203596,0,0,Base
0.4968968,1.595964,0.2110078,0.41183,69.21387,-0.2409973,0,0,Base
0.4987834,1.596714,0.2059283,0.5853471,78.46763,-0.09185791,0,0,Base
0.4996774,1.597022,0.2055931,1.26785,82.65794,-0.1086426,0,0,Base
0.4993183,1.597524,0.2092565,1.319724,85.06067,0.0938657,0,0,Base
0.4982422,1.596651,0.2132371,1.853726,86.97871,-0.1362305,0,0,Base
0.4965124,1.597085,0.2129021,1.831914,92.49969,0.05098179,0,0,Base
0.4927009,1.598525,0.2055219,1.251832,103.923,0.133259,0,0,Base
0.4872827,1.600998,0.1991998,0.03550834,116.6296,0.4076617,0,0,Base
0.4832135,1.601908,0.1952755,-0.2798157,126.5471,0.2974286,0,0,Base
0.4829026,1.602582,0.1938242,-0.175293,132.6208,0.1833522,0,0,Base
0.4854359,1.603329,0.1916248,-0.3363342,139.7236,-0.3237915,0,0,Base
0.488968,1.603834,0.187428,-0.157196,148.0002,-0.6124268,0,0,Base
0.4851364,1.602026,0.1819565,0.3085515,160.137,-0.9045105,0,0,Base
0.4811393,1.599484,0.1810334,0.7523401,170.8425,-1.99884,0,0,Base
0.4784184,1.599255,0.1828638,1.727854,178.7251,-1.622314,0,0,Base
0.4758038,1.600207,0.185499,1.108529,-176.3208,-1.395813,0,0,Base
0.4652967,1.600127,0.1875951,0.9051523,-167.1879,-1.105103,0,0,Base
